角色名,唱法/表演方式,台词,来源文件,字数,情感分
关羽,上下楼,"恁道是，隔大江起战场，
都急难亲傍。
着那厮鞠躬身，
送某到船上。",dandaohui·xunzi.csv,25,0.55
关羽,么篇,"恁道是先下手强，
后下手殃。
一只手揪住他宝带，
臂转猿猱，剑掣秋霜。
他那里暗暗藏，
俺这里紧紧防。
都是些狐朋狗党。
俺可也，千里独行五关斩将。",dandaohui·xunzi.csv,57,0.1
关羽,白,关平，明日驾定小舟，江口伺候。,dandaohui·xunzi.csv,12,0.9
关羽,白,周仓。,dandaohui·xunzi.csv,2,0.55
关羽,白,明日随某赴会者。,dandaohui·xunzi.csv,7,0.9
关羽,尾声,"虽不比，临潼会上秦穆公，
那里有宴鸿门楚霸王。
满眼前，折磨了英雄将。
小可的，百万军中，斩颜良，那一场嚷。
浏览次数：2万2903 ┊ 字数：2309 ┊ 最后更新：2011-06-09
报告错误 ┊ 版权信息
符合 HTML5 标准 · Sectigo 提供的加密证书 · 戏考的 Blog · 联系小豆子 · © 2000 - 2025
独立站点： 中国京剧老唱片 · 梨园 · 听戏谈戏",dandaohui·xunzi.csv,97,0.30000000000000004
关羽,念,英雄义气薄云天，,DuoXiaoPei.csv,7,0.9
关羽,念,白马祭天牛祭地，,DuoXiaoPei.csv,7,0.55
关羽,同白,参见大哥！,DuoXiaoPei.csv,4,0.55
关羽,同白,请坐。传小弟出来，有何军情？,DuoXiaoPei.csv,11,0.55
关羽,同白,啊！纪灵要战？,DuoXiaoPei.csv,5,0.55
关羽,白,且慢！大哥自有主见。,DuoXiaoPei.csv,8,0.55
关羽,同白,带马伺候。,DuoXiaoPei.csv,4,0.55
关羽,白,看了好作准备。,DuoXiaoPei.csv,6,0.55
关羽,白,书信上面写的什么言词？,DuoXiaoPei.csv,10,0.9
关羽,白,相随大哥。三弟可去？,DuoXiaoPei.csv,8,0.55
关羽,同白,你怎么不去？,DuoXiaoPei.csv,5,0.55
关羽,白,三弟不去，敢是惧怕那吕布？,DuoXiaoPei.csv,11,0.1
关羽,白,还要安排二位皇搜。,DuoXiaoPei.csv,8,0.9
关羽,唱,"刀枪剑戟要齐整，
铠甲鲜明五色分。
此去好比鸿门宴，
某樊哙保定刘使君。
大哥且将心放定，
管保大哥平安无事转沛城。",DuoXiaoPei.csv,47,0.9
关羽,同念,来此仇敌门。,DuoXiaoPei.csv,5,0.55
关羽,白,某家有何德能，敢劳动问。,DuoXiaoPei.csv,10,0.9
关羽,唱,退雄师全不用交锋对垒，,DuoXiaoPei.csv,10,0.55
关羽,内唱,挂印封金辞汉相，,guchenghui.csv,7,0.55
关羽,唱,"灞陵挑袍马蹄忙。
千里单骑寻兄长，
一路风霜离许昌。
过五关斩了六员将，
黄河战惇别郭常。
晓行夜宿阳关上，
饥餐渴饮路途忙。",guchenghui.csv,50,0.1
关羽,白,"好，军仗从人转入松林。
参见二位嫂嫂。",guchenghui.csv,15,0.55
关羽,白,谢嫂嫂。,guchenghui.csv,3,0.9
关羽,白,此乃小弟份内之事，何足挂齿。只是小弟一路闯关斩将，二位嫂嫂车仗之上多受惊慌，乃弟之罪也！,guchenghui.csv,39,0.1
关羽,白,二位嫂嫂，休要惊慌。前面芒砀山下有一古城，孙乾对弟言道，三弟在彼处占据，不知真假，待小弟差人前去探听明白，若是三弟在此，命他出城迎接。,guchenghui.csv,58,0.9
关羽,白,"二位嫂嫂请入后松林。
马夫，命你去至前面古城，若见你家三爷，就说你家二爷保定二位主母来到古城，叫他快些出城迎接。",guchenghui.csv,49,0.9
关羽,白,转来，你家三爷性情不好，你要小心回话。,guchenghui.csv,16,0.55
关羽,白,正是：,guchenghui.csv,2,0.9
关羽,念,不惧千般险，一心复桃园。,guchenghui.csv,10,0.1
关羽,白,罢了，可曾见着三爷？,guchenghui.csv,8,0.55
关羽,白,为何不见他出城迎接？,guchenghui.csv,9,0.55
关羽,白,马夫，旁人不知，难道你还不知你二爷的苦心？,guchenghui.csv,18,0.55
关羽,白,你是怎样回答？,guchenghui.csv,6,0.55
关羽,白,嗯……,guchenghui.csv,1,0.55
关羽,白,着啊！,guchenghui.csv,2,0.55
关羽,白,你便怎样？,guchenghui.csv,4,0.55
关羽,白,"噢！三弟还是这样性暴！弟兄失散多年难免疑心，待我亲自会他。
小校的，好好保护二位主母。
马夫，与爷抬刀带马！",guchenghui.csv,44,0.9
关羽,白,噢，三弟来了！,guchenghui.csv,5,0.55
关羽,白,三弟！弟兄失散多年见了愚兄一言不发，为何劈面就刺？,guchenghui.csv,22,0.55
关羽,白,三弟！只因愚兄被困土山，二位嫂嫂在城中无人保护，万般无奈约下三事，降汉不降曹。三弟为何如此多疑？,guchenghui.csv,42,0.9
关羽,白,三弟！那曹操虽然待兄不薄，我也曾斩颜良诛文丑报效于他。今闻大兄长现在河北冀州袁绍处，为此奉嫂寻兄，三弟不信，车仗之上问过二位嫂嫂你就明白了！,guchenghui.csv,63,0.32857142857142857
关羽,白,你恨着何来？,guchenghui.csv,5,0.1
关羽,白,三弟，你当真不认为兄？,guchenghui.csv,9,0.55
关羽,白,果然不认为兄？,guchenghui.csv,6,0.55
关羽,白,你我弟兄撕杀起来岂不被人耻笑，望三弟将二嫂接进城去，待为兄下马自刎一死，以表真心！,guchenghui.csv,37,0.1
关羽,白,罢！罢！罢！,guchenghui.csv,3,0.55
关羽,唱,"勒马停蹄珠泪掉，
青龙刀斜跨在马鞍鞒。
想当年在徐州弟兄们失散了，
困土山得相会故友张辽。
失下邳为保护二位皇嫂，
约三事降汉室并未降曹。
曹孟德他待我礼义甚好，
上马金下马银美酒红袍。
官封我汉寿亭侯爵禄非小，
大丈夫岂能够忘却了旧交。
今闻得大兄长投奔袁绍，
挂印封金饯行在灞陵桥。
过五关斩六将直奔黄河道，
斩秦琪走单骑千里迢迢。
念桃园三结义同把汉保，
刘、关、张虽异姓似同胞，莫动枪刀！",guchenghui.csv,164,0.6599999999999999
关羽,白,这便才是。,guchenghui.csv,4,0.55
关羽,同白,带马！,guchenghui.csv,2,0.55
关羽,白,三弟，因何将兄关在城外？,guchenghui.csv,10,0.55
关羽,白,三弟何出此言？,guchenghui.csv,6,0.55
关羽,白,三弟！观见来将高悬蔡字旗号，想是蔡阳发来人马。只因兄在黄河渡口刀劈秦琪，想那蔡阳乃是秦琪的舅父，如今定是与他外甥报仇而来。三弟你、你、你快些开城才是！,guchenghui.csv,66,0.55
关羽,白,三弟！你如此多疑，愚兄难以辩白。也罢！望你放我进城歇息片刻，多带人马，待兄斩了蔡阳以解此疑。,guchenghui.csv,39,0.1
关羽,白,三弟！为兄一路之上风餐宿露，力尽筋疲，还望三弟多赐人马才是！,guchenghui.csv,26,0.55
关羽,白,马夫！杀——,guchenghui.csv,3,0.1
关羽,白,然！,guchenghui.csv,1,0.55
关羽,白,蔡阳，老将军！关某奉嫂寻兄行至黄河渡口，秦琪百般阻拦，不放过渡。万般无奈将他诛之，并非出于有意。,guchenghui.csv,41,0.1
关羽,白,蔡阳，蔡阳！你再三逼迫，恕关某无礼了！,guchenghui.csv,15,0.9
关羽,唱,"卸连环露出了綠袍甲冑，
关云长今日里才展眉头。
耳边厢又听得人喧马吼，
是何处的军卒们吵闹不休？",guchenghui.csv,41,0.55
关羽,白,马夫前去看来。,guchenghui.csv,6,0.55
关羽,白,旗牌过来，听我吩咐。,guchenghui.csv,8,0.55
关羽,唱,"叫他们不愿为伍各自还乡，
愿从军者注册收留。",guchenghui.csv,19,0.55
关羽,白,不用。,guchenghui.csv,2,0.55
关羽,白,马夫，带路！,guchenghui.csv,4,0.55
关羽,唱,"叫马夫你与我头前路引，
大摆大摇一步步走进了古城。",guchenghui.csv,22,0.55
关羽,白,参见二位嫂嫂。,guchenghui.csv,6,0.55
关羽,白,谢嫂嫂。,guchenghui.csv,3,0.9
关羽,白,人非圣贤孰能无过，嫂嫂切勿为念。,guchenghui.csv,14,0.55
关羽,白,小弟遵命。,guchenghui.csv,4,0.55
关羽,白,桌案现有古书，待某观看。,guchenghui.csv,10,0.55
关羽,唱,"看《春秋》，忠烈臣千古可鉴，
沧海桑田倾刻间。",guchenghui.csv,17,0.9
关羽,白,看外厢清空碧透，待我出外赏月。何人在此？,guchenghui.csv,17,0.55
关羽,白,我当何人，原来是张翼德。,guchenghui.csv,10,0.9
关羽,白,张三爷。,guchenghui.csv,3,0.55
关羽,白,因何跪至尘埃？,guchenghui.csv,6,0.55
关羽,白,好一个仁义弟兄！你在城外见着愚兄劈面就刺，你的仁在哪里？闭城不纳义在何方？你忘却桃园结义之时对天盟誓，共扶汉室，一在三在，一死三亡！我在曹营思兄想弟，哪有一日忘怀！兄斩颜良诛文丑均未得知大哥的音信，幸而陈震下书，兄才知大兄长在河北袁绍处。因此即刻三次辞曹，挂印封金奉嫂寻兄！你可曾想过，我若是真心降曹，焉能闯关斩将刀劈秦琪？就是那蔡阳也不能死于马下。弟兄多年不见实指望见面叙叙为兄的苦衷，不想你一言不发，提枪就刺！,guchenghui.csv,185,0.4636363636363636
关羽,白,咳！你这一枪只刺得为兄悲愤交加，珠泪双淋！那时节，为兄只有忍痛含冤对你说明来历。也是你发了一点恻隐之心，才打开古城将二嫂接进城来。谁想那蔡阳带领大兵遮天盖地而来，在这生死关头，你将为兄关在城外，助我三通战鼓十面旌旗，三通鼓罢斩了蔡阳放我进城，三通鼓若是斩不了蔡阳，我的人头岂不断送他人之手！你、你、你忘却桃园盟誓，不念结义之情，为今二位嫂嫂已到古城，望你送到河北冀州面见大兄长，关某要回转蒲州解良去了！,guchenghui.csv,180,0.3666666666666667
关羽,白,唉！嫂嫂哇……,guchenghui.csv,4,0.55
关羽,唱,"刘、关、张宴桃园共图报效，
怎奈他忘却了昔日故交！",guchenghui.csv,20,0.55
关羽,白,三弟！,guchenghui.csv,2,0.55
关羽,唱,"情同山岳，仰天祝告，
誓同生死，羊左之交。
手挽手把三弟叫，",guchenghui.csv,23,0.55
关羽,白,三弟，,guchenghui.csv,2,0.55
关羽,同白,这，啊，哈哈哈哈！,guchenghui.csv,6,0.55
关羽,唱,"事从两来，从今后，兄与弟胜似同胞！
浏览次数：2万4322 ┊ 字数：7183 ┊ 最后更新：2011-06-09
报告错误 ┊ 版权信息
符合 HTML5 标准 · Sectigo 提供的加密证书 · 戏考的 Blog · 联系小豆子 · © 2000 - 2025
独立站点： 中国京剧老唱片 · 梨园 · 听戏谈戏",guchenghui.csv,69,0.9
关羽,内西皮导板,辞曹只用一小柬，,GuChengXianghui.csv,7,0.55
关羽,西皮原板,"灞陵桥赠锦袍辞别曹瞒。
保定了二皇嫂途历艰险，
一路上斩六将才过五关。
黄河岸斩秦琪路遇文远，
送文凭出虎牢又到汝南。
眼望着古城地离此不远，",GuChengXianghui.csv,60,0.42000000000000004
关羽,西皮摇板,且在此松林下少息一番。,GuChengXianghui.csv,10,0.55
关羽,白,启二位皇嫂：天气炎热，请皇嫂暂在松林歇息一时，再行趱路。,GuChengXianghui.csv,24,0.55
关羽,白,"马童，将车辆打至松林。
马童！",GuChengXianghui.csv,11,0.1
关羽,白,前面已是古城，命你前去，若见了你家大爷，就说二位皇嫂在此，请大爷速速派人前来迎接。,GuChengXianghui.csv,36,0.55
关羽,白,转来。,GuChengXianghui.csv,2,0.55
关羽,白,倘若见了你家三爷，他的情性不好，你须要小心一二。,GuChengXianghui.csv,21,0.55
关羽,白,正是：,GuChengXianghui.csv,2,0.9
关羽,念,弟兄分别久，今日定相逢。,GuChengXianghui.csv,10,0.55
关羽,念,柳林春试马，虎帐夜谈兵。,GuChengXianghui.csv,10,0.55
关羽,白,你可见过你家大爷？,GuChengXianghui.csv,8,0.55
关羽,白,你家三爷，讲些什么？,GuChengXianghui.csv,8,0.55
关羽,白,"你家三爷，性情还是这样骄傲。来，与爷带马。
三弟请了。",GuChengXianghui.csv,21,0.55
关羽,白,三弟，你我弟兄相别日久，为何提枪就刺？,GuChengXianghui.csv,16,0.55
关羽,白,三弟，自从你我弟兄，在徐州失散，愚兄万分无奈，暂依曹操，保定二位皇嫂，但不知大哥三弟的下落。前日得了消息，即刻辞曹，逃出许昌，连过五关，曾斩六将，一路之上，鞍马劳顿，三弟休得多疑。,GuChengXianghui.csv,75,0.42000000000000004
关羽,白,也罢。三弟执意不信。愚兄将人头割下，以表此心便了。,GuChengXianghui.csv,21,0.9
关羽,西皮导板,鞍马停韁古城道，,GuChengXianghui.csv,7,0.55
关羽,慢西皮二六板,"青龙刀斜插在马鞍鞒。
弟兄徐州失散了，
我万般无奈暂且依曹。
过五关斩六将保定二皇嫂，
时时不忘桃园故旧交。
罢罢罢，暂且把头割掉了，
一腔热血染战袍。",GuChengXianghui.csv,62,0.3666666666666667
关羽,白,你放马过来。,GuChengXianghui.csv,5,0.55
关羽,白,暂将你的黑头，寄在项上。快快上马，迎接二位皇嫂进城。,GuChengXianghui.csv,22,0.55
关羽,白,"三弟请进城。
三弟为何将城门紧闭？",GuChengXianghui.csv,14,0.55
关羽,白,愚兄若真心降曹，岂能斩他六员大将？,GuChengXianghui.csv,15,0.1
关羽,白,焉有此事！,GuChengXianghui.csv,4,0.55
关羽,白,是了，是俺在黄河渡口，斩了秦琪，他乃蔡阳的外甥，想是蔡阳带兵前来，要替他报仇。三弟快快开城，愚兄歇息片时，也好交战。,GuChengXianghui.csv,49,0.1
关羽,白,三弟，愚兄一路辛苦劳乏已极，纵然交战，还要三弟拨给我些兵将才好。,GuChengXianghui.csv,28,0.55
关羽,白,十人五骑，要他何用？,GuChengXianghui.csv,8,0.55
关羽,白,也罢，拼着我性命不要，我就与他死战一番。,GuChengXianghui.csv,17,0.55
关羽,白,大胆蔡阳，前来作甚？,GuChengXianghui.csv,8,0.55
关羽,白,"满口胡言，放马过来！
蔡阳老儿，杀法骁勇。他若来时，拖刀计伤他。
尔为何不往前进？",GuChengXianghui.csv,32,0.30000000000000004
关羽,白,我且问你，曹营中有几个蔡阳？,GuChengXianghui.csv,12,0.55
关羽,白,你身后何人？,GuChengXianghui.csv,5,0.55
关羽,白,看刀！,GuChengXianghui.csv,2,0.55
关羽,吹腔慢板,"弟兄在古城，
蔡阳老儿一命倾。",GuChengXianghui.csv,12,0.55
关羽,白,"外面侍侯。
来！",GuChengXianghui.csv,5,0.55
关羽,白,"卸甲更衣。
空中什么喊叫？",GuChengXianghui.csv,10,0.55
关羽,白,想我弟兄们徐州失散之时，大雁在长空啼叫；今日弟兄相逢，大雁又来啼叫，令人好喜。,GuChengXianghui.csv,34,0.55
关羽,吹腔慢板,"大雁不住在长空叫，
叫得我关云长喜在眉梢。",GuChengXianghui.csv,18,0.55
关羽,白,外面何事喧闹？,GuChengXianghui.csv,6,0.55
关羽,白,你对他们言讲，愿降者，叫他们登名列册；如有不愿降者，赠他们些银两，叫他们各归故乡。,GuChengXianghui.csv,35,0.55
关羽,吹腔慢板,"愿降者，叫他们开名上册，
不愿降者，赠银两，叫他们各归故乡。
人来与爷把路带，
大摇小摆走进了古城。",GuChengXianghui.csv,40,0.55
关羽,尾声,"弟兄分别有多年，
怎不叫人泪涟涟。",GuChengXianghui.csv,14,0.55
关羽,白,谢大哥。,GuChengXianghui.csv,3,0.9
关羽,白,自家弟兄，大哥何必如此。,GuChengXianghui.csv,10,0.55
关羽,白,小弟怎敢。,GuChengXianghui.csv,4,0.55
关羽,吹腔慢板,"有劳兄长来送酒，
倒叫小弟莫来由。",GuChengXianghui.csv,14,0.55
关羽,白,"大哥请便。
待俺秉烛，观看春秋。",GuChengXianghui.csv,12,0.55
关羽,吹腔慢板,"烛花飞爆喜悠悠，
凭几扪须读春秋。",GuChengXianghui.csv,14,0.55
关羽,白,"天色尚早，待我去看二位皇嫂安否。
吓，你是何人，在此摆来摆去？",GuChengXianghui.csv,25,0.9
关羽,白,莫非是张将军？,GuChengXianghui.csv,6,0.55
关羽,白,张三爷？,GuChengXianghui.csv,3,0.55
关羽,白,你跪在愚兄面前作甚？,GuChengXianghui.csv,9,0.55
关羽,白,"自己弟兄，何必如此。
吓。
张三爷，张翼德，你且跪在尘埃，听愚兄道来。",GuChengXianghui.csv,26,0.9
关羽,白,"想当年，你我弟兄，自桃园结义以来，誓同生死，皇天上帝，共鉴此衷。自徐州失散以后，误中奸曹诡计，将我困在土山，内无粮饷，外无救援，是我情急无奈，保定二位皇嫂，暂且依曹。那曹操暗用牢笼之计，赠马赠袍，三日一小宴，五日一大宴；上马一盘金，下马一盘银。那时愚兄虽然身在曹营，无一日不思念兄，无一日不想念弟。吓，吓吓。
今日保得皇嫂，历尽艰苦，指望来在古城，弟兄相会。不想你见面一言不发，提枪就刺，险些儿落一个弟南兄北。此时话已讲明，愚兄要回蒲州解良去也。",GuChengXianghui.csv,188,0.9
关羽,白,他提枪就刺之时，可就忘了结义之情了。,GuChengXianghui.csv,16,0.9
关羽,吹腔慢板,"大哥且莫施礼仪，
桃园恩情怎能移？",GuChengXianghui.csv,14,0.9
关羽,念,乌牛白马祭苍穹。,GuChengXianghui.csv,7,0.55
关羽,白,大哥是英雄。,GuChengXianghui.csv,5,0.55
关羽,白,三弟是英雄。,GuChengXianghui.csv,5,0.55
关羽,同白,请。,GuChengXianghui.csv,1,0.55
关羽,西皮摇板,"曹孟德待某恩义好，
多蒙送别灞陵桥。",GuoWuGuan.csv,15,0.9
关羽,白,某，汉寿亭侯。是俺封金挂印，保定二位皇嫂，逃出许昌。蒙曹操赠我美酒红袍，在灞陵桥相别。看天色尚早，就此前往。,GuoWuGuan.csv,45,0.9
关羽,白,"再探。
吓，一路行来，不见二位皇嫂车辆，莫非遇了什么凶险？",GuoWuGuan.csv,23,0.55
关羽,白,再探。,GuoWuGuan.csv,2,0.55
关羽,唱,"忽听小校一声报，
不由某家怒眉梢。
二位皇娘不见了，
怎对桃园故旧交？",GuoWuGuan.csv,28,0.1
关羽,白,且住。想俺关某，受大哥之托，保定二位皇嫂，在曹营之中，一十二载。今日被贼人抢去，叫某怎对大哥，也罢，待某拔剑自刎了罢。,GuoWuGuan.csv,49,0.9
关羽,白,你是何人？,GuoWuGuan.csv,4,0.55
关羽,白,某家当面谢过。,GuoWuGuan.csv,6,0.9
关羽,白,这……二位皇娘同行，诸多不便。俟某弟兄若有安身之处，再请将军同聚。,GuoWuGuan.csv,27,0.9
关羽,白,"后会有期。请。
二位皇嫂受惊了。",GuoWuGuan.csv,12,0.55
